CN,LCHBCN22,"CHONG HING BANK LIMITED, GUANGZHOU SUB-BRANCH"
CN,HYMOCNB1,"CHONGQING HYUNDAI MOBIS AUTOMOTIVE PARTS CO., LTD."
CN,CQRBCN22,"CHONGQING RURAL COMMERCIAL BANK"
CN,CTGBCN22,"CHONGQING THREE GORGES BANK"
CN,CIBBCNSH,"CIMB BANK BERHAD SHANGHAI BRANCH"
CN,CITICNSXBJG,"CITIBANK (CHINA) CO., LTD."
CN,CITICNS10BJ,"CITIBANK (CHINA) CO., LTD."
CN,CITICNSXCSA,"CITIBANK (CHINA) CO., LTD."
CN,CITICNSXCDU,"CITIBANK (CHINA) CO., LTD."
CN,CITICNSXCQG,"CITIBANK (CHINA) CO., LTD."
CN,CITICNSXDLN,"CITIBANK (CHINA) CO., LTD."
CN,CITICNSXGZB,"CITIBANK (CHINA) CO., LTD."
CN,CITICNSXGYG,"CITIBANK (CHINA) CO., LTD."
CN,CITICNSXHZU,"CITIBANK (CHINA) CO., LTD."
CN,CITICNSXNJG,"CITIBANK (CHINA) CO., LTD."
CN,CITICNSXEFX,"CITIBANK (CHINA) CO., LTD."
CN,CITICNSXGCG,"CITIBANK (CHINA) CO., LTD."
CN,CITICNSXOBU,"CITIBANK (CHINA) CO., LTD."
CN,CITICNSXFTZ,"CITIBANK (CHINA) CO., LTD."
CN,CITICNSX,"CITIBANK (CHINA) CO., LTD."
CN,CITICNSXSZN,"CITIBANK (CHINA) CO., LTD."
CN,CITICNSXTJN,"CITIBANK (CHINA) CO., LTD."
CN,CITICNSXWXI,"CITIBANK (CHINA) CO., LTD."
CN,KWHKCNBS,"CITIC BANK INTERNATIONAL (CHINA) LIMITED"
CN,KWHKCNBJ,"CITIC BANK INTERNATIONAL (CHINA) LIMITED, BEIJING BRANCH"
CN,KWHKCNSH,"CITIC BANK INTERNATIONAL (CHINA) LIMITED, SHANGHAIBRANCH"
CN,ITRCCNB1,"CITIC GROUP"
CN,CSCLCNBJ,"CITIC SECURITIES COMPANY LIMITED"
CN,CIUGCNS1,"CITIC-PRUDENTIAL FUND MANAGEMENT CO"
CN,CCSPCNS1,"CITIGROUP COMMODITY (SHANGHAI) COMPANY LTD. JU JAI ZUI FINANCE AND TRADE ZONE"
CN,CHFMCNSH,"CLEARING HOUSE FINANCIAL MARKETS CO. LTD"
CN,CNOOCNBJ,"CNOOC LIMITED"
CN,CIECCNB1,"COFORTUNE INFORMATION TECHNOLOGY CO.,LTD"
CN,COBACNSX,"COMMERZBANK AG"
CN,COBACNBX,"COMMERZBANK AG"
CN,COBACNBJ,"COMMERZBANK AG BEIJING BRANCH"
CN,CTBACNBJ,"COMMONWEALTH BANK OF AUSTRALIA"
CN,CTBACNSH,"COMMONWEALTH BANK OF AUSTRALIA"
CN,CRLYCNSHCOM,"CREDIT AGRICOLE CIB (CHINA) LIMITED"
CN,CRLYCNSH,"CREDIT AGRICOLE CIB (CHINA) LIMITED"
CN,CLSACNS1,"CREDIT LYONNAIS SECURITIES ASIA LTD."
CN,CRESCNSH,"CREDIT SUISSE AG SHANGHAI BRANCH"
CN,SCROCNS1,"CROSBY SECURITIES LTD"
CN,CTCBCN22,"CTBC BANK CO., LTD GUANGZHOU BRANCH"
CN,CTCBCNSH869,"CTBC BANK CO., LTD. SHANGHAI BRANCH"
CN,CTCBCNSH870,"CTBC BANK CO., LTD. SHANGHAI BRANCH"
CN,CTCBCNSH,"CTBC BANK CO., LTD. SHANGHAI BRANCH"
CN,DAFMCN21,"DACHENG FUND MANAGEMENT CO.,LTD"
CN,DAFMCNB1,"DACHENG FUND MANAGEMENT CO.,LTD"
CN,DAEBCNSH,"DAEGU BANK LTD, SHANGHAI BRANCH"
CN,DSBACNBXNCH,"DAH SING BANK (CHINA) LIMITED"
CN,DSBACNBXSHA,"DAH SING BANK (CHINA) LIMITED"
CN,DSBACNBX,"DAH SING BANK (CHINA) LIMITED"
CN,DAICCNS1,"DAIWA SECURITIES LTD"
CN,DBSSCNSHBJG,"DBS BANK (CHINA) LIMITED"
CN,DBSSCNSHCQU,"DBS BANK (CHINA) LIMITED"
CN,DBSSCNSHDGN,"DBS BANK (CHINA) LIMITED"
CN,DBSSCNSHGZU,"DBS BANK (CHINA) LIMITED"
CN,DBSSCNSHHZU,"DBS BANK (CHINA) LIMITED"
CN,DBSSCNSHNNG,"DBS BANK (CHINA) LIMITED"
CN,DBSSCNSHQDO,"DBS BANK (CHINA) LIMITED"
CN,DBSSCNSHFTZ,"DBS BANK (CHINA) LIMITED"
CN,DBSSCNSH,"DBS BANK (CHINA) LIMITED"
CN,DBSSCNSHSZN,"DBS BANK (CHINA) LIMITED"
CN,DBSSCNSHSUU,"DBS BANK (CHINA) LIMITED"
CN,DBSSCNSHTJN,"DBS BANK (CHINA) LIMITED"
CN,DBSSCNSHSAN,"DBS BANK (CHINA) LIMITED"
CN,DQBKCNBD,"DEQING RURAL COMMERCIAL BANK"
CN,DEUTCNSHBJG,"DEUTSCHE BANK (CHINA) CO. LTD."
CN,DEUTCNBJ,"DEUTSCHE BANK (CHINA) CO. LTD."
CN,DEUTCNSHCQG,"DEUTSCHE BANK (CHINA) CO. LTD."
CN,DEUTCNSHGZH,"DEUTSCHE BANK (CHINA) CO. LTD."
CN,DEUTCNSHQDO,"DEUTSCHE BANK (CHINA) CO. LTD."
CN,DEUTCNSHCUS,"DEUTSCHE BANK (CHINA) CO. LTD."
CN,DEUTCNSH,"DEUTSCHE BANK (CHINA) CO. LTD."
CN,DEUTCNSHTJN,"DEUTSCHE BANK (CHINA) CO. LTD."
CN,DECLCNBJ001,"DEZHOU BANK CO.,LTD"
CN,DECLCNBJ,"DEZHOU BANK CO.,LTD"
CN,DECLCNBJ003,"DEZHOU BANK CO.,LTD"
CN,DECLCNBJ002,"DEZHOU BANK CO.,LTD"
CN,DNBACNSH,"DNB BANK ASA, SHANGHAI BRANCH"
CN,DGCCCN22,"DONGGUAN RURAL COMMERCIAL BANK CO.,LTD."
CN,DONECNS1,"DONGHAI SECURITIES LTD"
CN,DONECNS1,"DONGHAI SECURITIES LTD"
CN,DYSHCNBJBZH,"DONGYING BANK CO., LTD"
CN,DYSHCNBJ,"DONGYING BANK CO., LTD"
CN,DYSHCNBJWFB,"DONGYING BANK CO., LTD"
CN,DYSHCNBJZBO,"DONGYING BANK CO., LTD"
CN,DTOTCNB1,"DYNASTY THREE OCEAN (TIANJIN) REAL ESTATE CO. LTD"
CN,DTOCCNB1,"DYNASTY THREE OCEAN (TIANJIN) REAL ESTATE CO., LTD PROPERTY MANAGEMENT"
CN,DTOICNB1,"DYNASTY TWO OCEAN (TIANJIN) REAL ESTATE CO. LTD"
CN,DTOACNB1,"DYNASTY TWO OCEAN (TIANJIN) REAL ESTATE CO.,LTD PROPERTY MANAGEMENT BEIJING BRANCH"
CN,FUMECN21,"E FUND MANAGEMENT CO., LTD."
CN,ESUNCNBB,"E.SUN COMMERCIAL BANK, LTD. DONGGUAN BRANCH"
CN,EWBKCNSH,"EAST WEST BANK (CHINA) LTD"
CN,ESSUCNS1,"ESSENCE SECURITIES CO LTD"
CN,ESSUCNS1,"ESSENCE SECURITIES CO LTD"
CN,HFBACNSD150,"EVERGROWING BANK"
CN,HFBACNSD033,"EVERGROWING BANK"
CN,HFBACNSD060,"EVERGROWING BANK"
CN,HFBACNSD070,"EVERGROWING BANK"
CN,HFBACNSD035,"EVERGROWING BANK"
CN,HFBACNSD031,"EVERGROWING BANK"
CN,HFBACNSD091,"EVERGROWING BANK"
CN,HFBACNSD090,"EVERGROWING BANK"
CN,HFBACNSD050,"EVERGROWING BANK"
CN,HFBACNSD030,"EVERGROWING BANK"
CN,HFBACNSD032,"EVERGROWING BANK"
CN,HFBACNSD100,"EVERGROWING BANK"
CN,HFBACNSD034,"EVERGROWING BANK"
CN,HFBACNSD040,"EVERGROWING BANK"
CN,HFBACNSD042,"EVERGROWING BANK"
CN,HFBACNSD130,"EVERGROWING BANK"
CN,HFBACNSD020,"EVERGROWING BANK"
CN,HFBACNSD092,"EVERGROWING BANK"
CN,HFBACNSD210,"EVERGROWING BANK"
CN,HFBACNSD080,"EVERGROWING BANK"
CN,HFBACNSD021,"EVERGROWING BANK"
CN,HFBACNSD120,"EVERGROWING BANK"
CN,HFBACNSD041,"EVERGROWING BANK"
CN,HFBACNSD110,"EVERGROWING BANK"
CN,HFBACNSD043,"EVERGROWING BANK"
CN,HFBACNSD010,"EVERGROWING BANK"
CN,HFBACNSD,"EVERGROWING BANK"
CN,HFBACNSD036,"EVERGROWING BANK"
CN,EIBCCNBJAHB,"EXPORT-IMPORT BANK OF CHINA, THE"
CN,EIBCCNBJBKD,"EXPORT-IMPORT BANK OF CHINA, THE"
CN,EIBCCNBJBJB,"EXPORT-IMPORT BANK OF CHINA, THE"
CN,EIBCCNBJ,"EXPORT-IMPORT BANK OF CHINA, THE"
CN,EIBCCNBJJLB,"EXPORT-IMPORT BANK OF CHINA, THE"
CN,EIBCCNBJHUN,"EXPORT-IMPORT BANK OF CHINA, THE"
CN,EIBCCNBJCDB,"EXPORT-IMPORT BANK OF CHINA, THE"
CN,EIBCCNBJCQB,"EXPORT-IMPORT BANK OF CHINA, THE"
CN,EIBCCNBJDLB,"EXPORT-IMPORT BANK OF CHINA, THE"
CN,EIBCCNBJFJB,"EXPORT-IMPORT BANK OF CHINA, THE"
CN,EIBCCNBJGDB,"EXPORT-IMPORT BANK OF CHINA, THE"
CN,EIBCCNBJHNB,"EXPORT-IMPORT BANK OF CHINA, THE"
CN,EIBCCNBJZJP,"EXPORT-IMPORT BANK OF CHINA, THE"
CN,EIBCCNBJHLJ,"EXPORT-IMPORT BANK OF CHINA, THE"
CN,EIBCCNBJKXJ,"EXPORT-IMPORT BANK OF CHINA, THE"
CN,EIBCCNBJYNB,"EXPORT-IMPORT BANK OF CHINA, THE"
CN,EIBCCNBJJXB,"EXPORT-IMPORT BANK OF CHINA, THE"
CN,EIBCCNBJNJB,"EXPORT-IMPORT BANK OF CHINA, THE"
CN,EIBCCNBJNBB,"EXPORT-IMPORT BANK OF CHINA, THE"
CN,EIBCCNBJQDB,"EXPORT-IMPORT BANK OF CHINA, THE"
CN,EIBCCNBJSHA,"EXPORT-IMPORT BANK OF CHINA, THE"
CN,EIBCCNBJSZT,"EXPORT-IMPORT BANK OF CHINA, THE"
CN,EIBCCNBJTJB,"EXPORT-IMPORT BANK OF CHINA, THE"
CN,EIBCCNBJHUB,"EXPORT-IMPORT BANK OF CHINA, THE"
CN,EIBCCNBJWXJ,"EXPORT-IMPORT BANK OF CHINA, THE"
CN,EIBCCNBJSMB,"EXPORT-IMPORT BANK OF CHINA, THE"
CN,EIBCCNBJSXA,"EXPORT-IMPORT BANK OF CHINA, THE"
CN,ANSOCNBJ,"FINANCE COMPANY LTD. OF ANSTEEL GRO"
CN,FCITCNS1,"FINANCIAL CHINA INFORMATION AND TECHNOLOGY CO., LTD."
CN,FIPUCNB1,"FIRST CAPITAL SECURITIES CO., LTD"
CN,FCBKCNSHCDU,"FIRST COMMERCIAL BANK"
CN,FCBKCNSHFTZ,"FIRST COMMERCIAL BANK"
CN,FCBKCNSH,"FIRST COMMERCIAL BANK"
CN,FCBKCNSHSMN,"FIRST COMMERCIAL BANK"
CN,FRIPCNB1,"FITCH RATINGS (BEIJING) LIMITED"
CN,GEBACN21,"FORTIS BANK S.A./N.V. GUANGZHOU BRANCH"
CN,HFTFCNS1,"FORTIS HAITONG INVESTMENT MANAGEMENT CO., LTD."
CN,HBXYCNS1,"FORTUNE SG FUND MANAGEMENT CO., LTD"
CN,FRCCCNBB,"FOSHAN RURAL COMMERCIAL BANK COMPANY LIMITED"
CN,FSBCCNSH,"FUBON BANK (CHINA) CO., LTD"
CN,FSBCCNSH600,"FUBON BANK (CHINA) CO., LTD"
CN,FSBCCNSH800,"FUBON BANK (CHINA) CO., LTD"
CN,FSBCCNSH700,"FUBON BANK (CHINA) CO., LTD"
CN,KCCBCN2KCQA,"FUDIAN BANK CO., LTD"
CN,KCCBCN2KHKA,"FUDIAN BANK CO., LTD"
CN,KCCBCN2K,"FUDIAN BANK CO., LTD"
CN,FFRCCNBZ,"FUJIAN FUZHOU RURAL COMMERCIAL BANK COMPANY LIMITED"
CN,FZCBCNBS,"FUJIAN HAIXIA BANK(FORMERLY FUZHOU CITY COMMERCIALBANK)"
CN,FZRCCNBJ,"FUJIAN ZHANGZHOU RURAL COMMERCIAL BANK COMPANY LIMITED"
CN,FUFMCNS1,"FULLGOAL FUND MANAGEMENT COP"
CN,MDEACNBB,"GD MIDEA HOLDING CO.,LTD."
CN,FMCPCN21,"GF FUND MANAGEMENT CO.,LTD. PLAZA"
CN,SEOOCN21,"GF SECURITIES CO.,LTD."
CN,GAFICNS1,"GIORGIO ARMANI SHANGAI TRADING CO. LIMITED"
CN,GWSECNB1,"GREAT WALL SECURITIES CO., LTD"
CN,GGRCCNBB,"GUANGDONG GAOMING RURAL COMMERCIAL BANK COMPANY LIMITED"
CN,GDHBCN22GZB,"GUANGDONG HUAXING BANK CO.,LTD"
CN,GDHBCN22,"GUANGDONG HUAXING BANK CO.,LTD"
CN,RCNHCN22,"GUANGDONG NANHAI RURAL COMMERCIAL BANK COMPANY LIMITED"
CN,GDPBCN22SZX,"GUANGDONG NANYUE BANK CO.,LTD."
CN,GDPBCN22,"GUANGDONG NANYUE BANK CO.,LTD."
CN,RCCSCNBS,"GUANGDONG SHUNDE RURAL COMMERCIAL BANK COMPANY LIMITED"
CN,BGBKCNBJ,"GUANGXI BEIBU GULF BANK CO.,LTD"
CN,GZRCCN22,"GUANGZHOU RURAL COMMERCIAL BANK CO., LTD.(FORMER:GUANGZHOU RURAL CREDIT UNION)"
CN,GSETCN21,"GUANGZHOU SECURITIES CO., LTD."
CN,GLBKCNBG,"GUILIN BANK CO.,LTD."
CN,GUSICNBS,"GUOSEN SECURITIES CO., LTD"
CN,GUANCNS1,"GUOTAI ASSET MANAGEMENT CO., LTD"
CN,GTJACNSH,"GUOTAI JUNAN SECURITIES CO., LTD."
CN,GUJSCNS1,"GUOTAI JUNAN SECURITIES CO., LTD."
CN,GUSCCNS1,"GUOTAI SECURITIES COMPANY LTD"
CN,GUECCNS1,"GUOYUAN SECURITIES"
CN,HRFCCNBQ,"HAIER FINANCE CO.,LTD"
CN,HIICCN21,"HAINAN INTERNATIONAL TRUST AND INVESTMENT CORPORATION"
CN,HSEUCNS1,"HAITONG SECURITIES CO LTD"
CN,HNBNCNBJ,"HANA BANK (CHINA) COMPANY LIMITED"
CN,HNBNCNS1,"HANA BANK SHANGHAI BRANCH"
CN,HNBNCNS1SYG,"HANA BANK SHANGHAI BRANCH"
CN,HASECNSHBEJ,"HANG SENG BANK (CHINA) LIMITED"
CN,HASECNSHCND,"HANG SENG BANK (CHINA) LIMITED"
CN,HASECNSHDON,"HANG SENG BANK (CHINA) LIMITED"
CN,HASECNSHFOS,"HANG SENG BANK (CHINA) LIMITED"
CN,HASECNSHFUZ,"HANG SENG BANK (CHINA) LIMITED"
CN,HASECNSHGZU,"HANG SENG BANK (CHINA) LIMITED"
CN,HASECNSHHZU,"HANG SENG BANK (CHINA) LIMITED"
CN,HASECNSHHUI,"HANG SENG BANK (CHINA) LIMITED"
CN,HASECNSHGJM,"HANG SENG BANK (CHINA) LIMITED"
CN,HASECNSHJNA,"HANG SENG BANK (CHINA) LIMITED"
CN,HASECNSHKUN,"HANG SENG BANK (CHINA) LIMITED"
CN,HASECNSHNAJ,"HANG SENG BANK (CHINA) LIMITED"
CN,HASECNSHNIN,"HANG SENG BANK (CHINA) LIMITED"
CN,HASECNSHHSH,"HANG SENG BANK (CHINA) LIMITED"
CN,HASECNSH,"HANG SENG BANK (CHINA) LIMITED"
CN,HASECNSHSFZ,"HANG SENG BANK (CHINA) LIMITED"
CN,HASECNSHSNU,"HANG SENG BANK (CHINA) LIMITED"
CN,HASECNSHSZH,"HANG SENG BANK (CHINA) LIMITED"
CN,HASECNSHSYQ,"HANG SENG BANK (CHINA) LIMITED"
CN,HASECNSHSNE,"HANG SENG BANK (CHINA) LIMITED"
CN,HASECNSHTIJ,"HANG SENG BANK (CHINA) LIMITED"
CN,HASECNSHHXM,"HANG SENG BANK (CHINA) LIMITED"
CN,HASECNSHZHO,"HANG SENG BANK (CHINA) LIMITED"
CN,HASECNSHZHI,"HANG SENG BANK (CHINA) LIMITED"
CN,URCBCN2H,"HANGZHOU UNITED RURAL COMMERCIAL BANK CO.LTD"
CN,WHCBCNBN,"HANKOU BANK (FORMERLY WUHAN URBAN COMMERCIAL BANK)"
CN,HCCBCNBHCDB,"HARBIN BANK CO.,LTD"
CN,HCCBCNBHCQB,"HARBIN BANK CO.,LTD"
CN,HCCBCNBHDLB,"HARBIN BANK CO.,LTD"
CN,HCCBCNBHDQB,"HARBIN BANK CO.,LTD"
CN,HCCBCNBHYYB,"HARBIN BANK CO.,LTD"
CN,HCCBCNBHACS,"HARBIN BANK CO.,LTD"
CN,HCCBCNBHFZS,"HARBIN BANK CO.,LTD"
CN,HCCBCNBHJQS,"HARBIN BANK CO.,LTD"
CN,HCCBCNBHKJS,"HARBIN BANK CO.,LTD"
CN,HCCBCNBHSFS,"HARBIN BANK CO.,LTD"
CN,HCCBCNBH,"HARBIN BANK CO.,LTD"
CN,HCCBCNBHHGB,"HARBIN BANK CO.,LTD"
CN,HCCBCNBHJBS,"HARBIN BANK CO.,LTD"
CN,HCCBCNBHJMS,"HARBIN BANK CO.,LTD"
CN,HCCBCNBHHLS,"HARBIN BANK CO.,LTD"
CN,HCCBCNBHJXB,"HARBIN BANK CO.,LTD"
CN,HCCBCNBHMSS,"HARBIN BANK CO.,LTD"
CN,HCCBCNBHMKB,"HARBIN BANK CO.,LTD"
CN,HCCBCNBHMDB,"HARBIN BANK CO.,LTD"
CN,HCCBCNBHSFH,"HARBIN BANK CO.,LTD"
CN,HCCBCNBHSYB,"HARBIN BANK CO.,LTD"
CN,HCCBCNBHSYS,"HARBIN BANK CO.,LTD"
CN,HCCBCNBHSHB,"HARBIN BANK CO.,LTD"
CN,HCCBCNBHLQB,"HARBIN BANK CO.,LTD"
CN,HCCBCNBHTJB,"HARBIN BANK CO.,LTD"
CN,HRBICNBH,"HARBIN CHENGJIAO RURAL CREDIT COOPERATIVES UNION"
CN,HFMCCNBJ,"HARVEST FUND MANAGEMENT CO., LTD."
CN,HRCMCNBH,"HEI HE RURAL COMMERCIAL BANK COMPANY"
CN,DRCBCNBJ,"HEILONGJIANG DONGNING RURAL COMMERCIAL BANK CO., LTD."
CN,HIPICNS1,"HI-P INTERNATIONAL CO., LTD"
CN,HICLCNB1,"HISENSE INTERNATIONAL CO., LTD"
CN,HNAFCNBJ,"HNA GROUP FINANCE CO., LTD"
CN,HSBCCNSHBJG,"HSBC BANK (CHINA) COMPANY LIMITED"
CN,HSBCCNSHCGN,"HSBC BANK (CHINA) COMPANY LIMITED"
CN,HSBCCNSHCNG,"HSBC BANK (CHINA) COMPANY LIMITED"
CN,HSBCCNSHCGU,"HSBC BANK (CHINA) COMPANY LIMITED"
CN,HSBCCNSHCQG,"HSBC BANK (CHINA) COMPANY LIMITED"
CN,HSBCCNSHDLN,"HSBC BANK (CHINA) COMPANY LIMITED"
CN,HSBCCNSHDNG,"HSBC BANK (CHINA) COMPANY LIMITED"
CN,HSBCCNSHFZU,"HSBC BANK (CHINA) COMPANY LIMITED"
CN,HSBCCNSHGZH,"HSBC BANK (CHINA) COMPANY LIMITED"
CN,HSBCCNSHHBB,"HSBC BANK (CHINA) COMPANY LIMITED"
CN,HSBCCNSHHAZ,"HSBC BANK (CHINA) COMPANY LIMITED"
CN,HSBCCNSHHEF,"HSBC BANK (CHINA) COMPANY LIMITED"
CN,HSBCCNSHJIN,"HSBC BANK (CHINA) COMPANY LIMITED"
CN,HSBCCNSHKUM,"HSBC BANK (CHINA) COMPANY LIMITED"
CN,HSBCCNSHNCG,"HSBC BANK (CHINA) COMPANY LIMITED"
CN,HSBCCNSHNJN,"HSBC BANK (CHINA) COMPANY LIMITED"
CN,HSBCCNSHNNA,"HSBC BANK (CHINA) COMPANY LIMITED"
CN,HSBCCNSHNTG,"HSBC BANK (CHINA) COMPANY LIMITED"
CN,HSBCCNSHNGB,"HSBC BANK (CHINA) COMPANY LIMITED"
CN,HSBCCNSHQDO,"HSBC BANK (CHINA) COMPANY LIMITED"
CN,HSBCCNSHSPT,"HSBC BANK (CHINA) COMPANY LIMITED"
CN,HSBCCNSH,"HSBC BANK (CHINA) COMPANY LIMITED"
CN,HSBCCNSHSYA,"HSBC BANK (CHINA) COMPANY LIMITED"
CN,HSBCCNSHSZN,"HSBC BANK (CHINA) COMPANY LIMITED"
CN,HSBCCNSHSUZ,"HSBC BANK (CHINA) COMPANY LIMITED"
CN,HSBCCNSHTYU,"HSBC BANK (CHINA) COMPANY LIMITED"
CN,HSBCCNSHTGH,"HSBC BANK (CHINA) COMPANY LIMITED"
CN,HSBCCNSHTJN,"HSBC BANK (CHINA) COMPANY LIMITED"
CN,HSBCCNSHWUN,"HSBC BANK (CHINA) COMPANY LIMITED"
CN,HSBCCNSHWUX,"HSBC BANK (CHINA) COMPANY LIMITED"
CN,HSBCCNSHSIA,"HSBC BANK (CHINA) COMPANY LIMITED"
CN,HSBCCNSHSAN,"HSBC BANK (CHINA) COMPANY LIMITED"
CN,HSBCCNSHYAZ,"HSBC BANK (CHINA) COMPANY LIMITED"
CN,HSBCCNSHZHE,"HSBC BANK (CHINA) COMPANY LIMITED"
CN,HNBKCNBS917,"HUA NAN COMMERCIAL BANK, LTD."
CN,HNBKCNBS916,"HUA NAN COMMERCIAL BANK, LTD."
CN,HNBKCNBS915,"HUA NAN COMMERCIAL BANK, LTD."
CN,HNBKCNBS,"HUA NAN COMMERCIAL BANK, LTD."
CN,HXBKCNBJ12A,"HUA XIA BANK"
CN,HXBKCNBJ08A,"HUA XIA BANK"
CN,HXBKCNBJ19B,"HUA XIA BANK"
CN,HXBKCNBJ030,"HUA XIA BANK"
CN,HXBKCNBJCSD,"HUA XIA BANK"
CN,HXBKCNBJ,"HUA XIA BANK"
CN,HXBKCNBJ05J,"HUA XIA BANK"
CN,HXBKCNBJ08C,"HUA XIA BANK"
CN,HXBKCNBJ280,"HUA XIA BANK"
CN,HXBKCNBJ270,"HUA XIA BANK"
CN,HXBKCNBJ250,"HUA XIA BANK"
CN,HXBKCNBJ150,"HUA XIA BANK"
CN,HXBKCNBJ27A,"HUA XIA BANK"
CN,HXBKCNBJ110,"HUA XIA BANK"
CN,HXBKCNBJ06B,"HUA XIA BANK"
CN,HXBKCNBJ130,"HUA XIA BANK"
CN,HXBKCNBJ10A,"HUA XIA BANK"
CN,HXBKCNBJ05E,"HUA XIA BANK"
CN,HXBKCNBJ10B,"HUA XIA BANK"
CN,HXBKCNBJ200,"HUA XIA BANK"
CN,HXBKCNBJ100,"HUA XIA BANK"
CN,HXBKCNBJ310,"HUA XIA BANK"
CN,HXBKCNBJ08E,"HUA XIA BANK"
CN,HXBKCNBJ020,"HUA XIA BANK"
CN,HXBKCNBJ220,"HUA XIA BANK"
CN,HXBKCNBJ190,"HUA XIA BANK"
CN,HXBKCNBJ01K,"HUA XIA BANK"
CN,HXBKCNBJ02C,"HUA XIA BANK"
CN,HXBKCNBJ02E,"HUA XIA BANK"
CN,HXBKCNBJ050,"HUA XIA BANK"
CN,HXBKCNBJ05H,"HUA XIA BANK"
CN,HXBKCNBJ060,"HUA XIA BANK"
CN,HXBKCNBJ08F,"HUA XIA BANK"
CN,HXBKCNBJ05C,"HUA XIA BANK"
CN,HXBKCNBJ05F,"HUA XIA BANK"
CN,HXBKCNBJ15A,"HUA XIA BANK"
CN,HXBKCNBJ300,"HUA XIA BANK"
CN,HXBKCNBJ010,"HUA XIA BANK"
CN,HXBKCNBJ240,"HUA XIA BANK"
CN,HXBKCNBJ01C,"HUA XIA BANK"
CN,HXBKCNBJ210,"HUA XIA BANK"
CN,HXBKCNBJ19A,"HUA XIA BANK"
CN,HXBKCNBJ05A,"HUA XIA BANK"
CN,HXBKCNBJ20A,"HUA XIA BANK"
CN,HXBKCNBJ05G,"HUA XIA BANK"
CN,HXBKCNBJ040,"HUA XIA BANK"
CN,HXBKCNBJ04A,"HUA XIA BANK"
CN,HXBKCNBJ230,"HUA XIA BANK"
CN,HXBKCNBJ120,"HUA XIA BANK"
CN,HXBKCNBJ070,"HUA XIA BANK"
CN,HXBKCNBJ080,"HUA XIA BANK"
CN,HXBKCNBJ011,"HUA XIA BANK"
CN,HXBKCNBJ02B,"HUA XIA BANK"
CN,HXBKCNBJ090,"HUA XIA BANK"
CN,HXBKCNBJ01G,"HUA XIA BANK"
CN,HXBKCNBJ08B,"HUA XIA BANK"
CN,HXBKCNBJ180,"HUA XIA BANK"
CN,HXBKCNBJ170,"HUA XIA BANK"
CN,HXBKCNBJ05D,"HUA XIA BANK"
CN,HXBKCNBJ021,"HUA XIA BANK"
CN,HXBKCNBJ140,"HUA XIA BANK"
CN,HXBKCNBJ01W,"HUA XIA BANK"
CN,HXBKCNBJ20B,"HUA XIA BANK"
CN,HXBKCNBJ160,"HUA XIA BANK"
CN,HXBKCNBJ14A,"HUA XIA BANK"
CN,HXBKCNBJ01E,"HUA XIA BANK"
CN,HXBKCNBJ01F,"HUA XIA BANK"
CN,HXBKCNBJ01H,"HUA XIA BANK"
CN,HXBKCNBJ05B,"HUA XIA BANK"
CN,HXBKCNBJ14B,"HUA XIA BANK"
CN,HXBKCNBJ320,"HUA XIA BANK"
CN,HXBKCNBJ12B,"HUA XIA BANK"
CN,HXBKCNBJ06A,"HUA XIA BANK"
CN,HXBKCNBJ290,"HUA XIA BANK"
CN,HXBKCNBJ260,"HUA XIA BANK"
CN,HXBKCNBJ10E,"HUA XIA BANK"
CN,HXBKCNBJ02F,"HUA XIA BANK"
CN,HXBKCNBJ10C,"HUA XIA BANK"
CN,HFMOCNS1,"HUAAN FUND MANAGEMENT CO.,LTD."
CN,HRXJCNBC,"HUARONG XIANGJIANG BANK"
CN,HUSECNB1,"HUATAI SECURITIES CO., LTD."
CN,HWTCCNBS,"HUAWEI TECHNOLOGIES CO., LTD"
CN,HBBKCNBN,"HUBEI BANK CO, LTD."
CN,HSBCCNB1,"HUBEI SUIZHOU CENGDU HSBC RURAL CO LTD"
CN,HFCBCNSH,"HUISHANG BANK CORPORATION LTD"
CN,HRCNCNBH,"HUIZHOU RURAL COMMERCIAL BANK COMPANY LIMITED"
CN,HYMOCN51,"HYUNDAI MOTOR (SHANGHAI) CO."
CN,ICSTCNB1,"ICBC CREDIT SUISSE ASSET MANAGEMENT CO.,LTD"
CN,ICICCNSH,"ICICI BANK LIMITED"
CN,ICBKCNBJASC,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA"
CN,ICBKCNBJBDC,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA"
CN,ICBKCNBJBJI,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA"
CN,ICBKCNBJBTC,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA"
CN,ICBKCNBJBJM,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA"
CN,ICBKCNBJCCS,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA"
CN,ICBKCNBJICC,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA"
CN,ICBKCNBJCSD,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA"
CN,ICBKCNBJOPE,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA"
CN,ICBKCNBJ,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA"
CN,ICBKCNBJCCC,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA"
